
Predictions were generated on 31-Jan-2024 at 12:35:17 using OpenFAST, compiled as a 64-bit application using single precision at commit v3.5.1
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; HydroDyn; MAP++ (<1.20.10>, <Oct-20-2023>)

Description from the FAST input file: CCT-9 Campign 4 model. Input files to be run with OpenFAST 3.5.0. GitHub branch from Lu Wang (https://github.com/luwang00/openfast/tree/dev) compiled on March 7, 2023.

Time	Wind1VelX	GenSpeed	RotSpeed	RotTorq	RotThrust	TwrBsMxt	TwrBsMyt	TwrBsMzt	TwrBsFxt	TwrBsFyt	TwrBsFzt	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	TTDspFA	TTDspSS	YawBrFyn	RtAeroCp	RtAeroCt	RtAeroCq	RtTSR	GenPwr	BlPitchC1	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	T[1]	T[2]	T[3]
(s)	(m/s)	(rpm)	(rpm)	(kN-m)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(m)	(m)	(kN)	(-)	(-)	(-)	(-)	(kW)	(deg)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	[N]	[N]	[N]
  121.7500	 1.000E+01	 8.487E+00	 8.487E+00	-4.326E-05	 2.584E+03	 8.311E+04	 2.151E+05	 1.836E+03	 2.094E+03	-7.806E+02	-1.817E+04	 9.795E+00	-5.639E-01	-4.572E-02	 2.477E+00	 1.065E+00	 3.531E-01	 3.939E-01	 5.690E-16	-4.950E+02	 1.447E-02	 6.149E-01	 1.339E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.165E+04	 4.676E-02	 2.036E+08	-9.226E+07	-4.071E+07	-5.176E+05	 2.734E+06	 2.643E+06	 4.585E+06
  121.8000	 1.000E+01	 8.488E+00	 8.488E+00	-2.854E-05	 2.584E+03	 8.315E+04	 2.151E+05	 1.841E+03	 2.094E+03	-7.810E+02	-1.817E+04	 9.793E+00	-5.639E-01	-4.594E-02	 2.477E+00	 1.065E+00	 3.539E-01	 3.939E-01	 2.424E-16	-4.953E+02	 1.448E-02	 6.149E-01	 1.340E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.157E+04	 4.640E-02	 2.036E+08	-9.226E+07	-4.070E+07	-5.137E+05	 2.734E+06	 2.643E+06	 4.585E+06
  121.8500	 1.000E+01	 8.488E+00	 8.488E+00	 1.961E-05	 2.584E+03	 8.319E+04	 2.151E+05	 1.847E+03	 2.094E+03	-7.813E+02	-1.817E+04	 9.790E+00	-5.639E-01	-4.617E-02	 2.477E+00	 1.065E+00	 3.546E-01	 3.940E-01	 7.433E-16	-4.957E+02	 1.449E-02	 6.149E-01	 1.341E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.148E+04	 4.614E-02	 2.036E+08	-9.226E+07	-4.070E+07	-5.109E+05	 2.734E+06	 2.643E+06	 4.585E+06
  121.9000	 1.000E+01	 8.489E+00	 8.489E+00	-8.270E-05	 2.585E+03	 8.324E+04	 2.151E+05	 1.852E+03	 2.094E+03	-7.816E+02	-1.817E+04	 9.788E+00	-5.639E-01	-4.640E-02	 2.477E+00	 1.065E+00	 3.553E-01	 3.940E-01	-3.140E-16	-4.960E+02	 1.450E-02	 6.149E-01	 1.342E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.139E+04	 4.585E-02	 2.036E+08	-9.226E+07	-4.070E+07	-5.077E+05	 2.734E+06	 2.644E+06	 4.584E+06
  121.9500	 1.000E+01	 8.489E+00	 8.489E+00	-4.972E-05	 2.585E+03	 8.327E+04	 2.151E+05	 1.856E+03	 2.094E+03	-7.819E+02	-1.817E+04	 9.786E+00	-5.639E-01	-4.664E-02	 2.477E+00	 1.065E+00	 3.560E-01	 3.940E-01	-1.375E-16	-4.963E+02	 1.451E-02	 6.149E-01	 1.342E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.130E+04	 4.547E-02	 2.036E+08	-9.226E+07	-4.070E+07	-5.035E+05	 2.735E+06	 2.644E+06	 4.584E+06
  122.0000	 1.000E+01	 8.489E+00	 8.489E+00	 2.560E-05	 2.585E+03	 8.331E+04	 2.151E+05	 1.860E+03	 2.094E+03	-7.822E+02	-1.817E+04	 9.783E+00	-5.639E-01	-4.689E-02	 2.477E+00	 1.065E+00	 3.568E-01	 3.940E-01	-1.119E-16	-4.965E+02	 1.452E-02	 6.149E-01	 1.343E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.121E+04	 4.506E-02	 2.036E+08	-9.226E+07	-4.069E+07	-4.991E+05	 2.735E+06	 2.644E+06	 4.584E+06
  122.0500	 1.000E+01	 8.490E+00	 8.490E+00	 5.625E-05	 2.585E+03	 8.335E+04	 2.151E+05	 1.863E+03	 2.094E+03	-7.825E+02	-1.818E+04	 9.781E+00	-5.639E-01	-4.714E-02	 2.477E+00	 1.065E+00	 3.575E-01	 3.940E-01	-2.906E-16	-4.968E+02	 1.453E-02	 6.149E-01	 1.344E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.111E+04	 4.463E-02	 2.036E+08	-9.226E+07	-4.069E+07	-4.944E+05	 2.735E+06	 2.644E+06	 4.583E+06
  122.1000	 1.000E+01	 8.490E+00	 8.490E+00	-1.121E-04	 2.585E+03	 8.338E+04	 2.151E+05	 1.866E+03	 2.094E+03	-7.827E+02	-1.818E+04	 9.778E+00	-5.639E-01	-4.740E-02	 2.477E+00	 1.065E+00	 3.583E-01	 3.940E-01	 4.285E-16	-4.970E+02	 1.453E-02	 6.149E-01	 1.345E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.101E+04	 4.416E-02	 2.036E+08	-9.226E+07	-4.069E+07	-4.893E+05	 2.735E+06	 2.644E+06	 4.583E+06
  122.1500	 1.000E+01	 8.491E+00	 8.491E+00	-3.859E-05	 2.586E+03	 8.341E+04	 2.151E+05	 1.869E+03	 2.094E+03	-7.829E+02	-1.818E+04	 9.776E+00	-5.639E-01	-4.767E-02	 2.477E+00	 1.065E+00	 3.590E-01	 3.940E-01	-8.890E-17	-4.973E+02	 1.454E-02	 6.149E-01	 1.345E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.092E+04	 4.372E-02	 2.036E+08	-9.226E+07	-4.069E+07	-4.846E+05	 2.735E+06	 2.644E+06	 4.583E+06
  122.2000	 1.000E+01	 8.491E+00	 8.491E+00	 2.633E-05	 2.586E+03	 8.344E+04	 2.151E+05	 1.870E+03	 2.095E+03	-7.831E+02	-1.818E+04	 9.773E+00	-5.639E-01	-4.794E-02	 2.477E+00	 1.065E+00	 3.598E-01	 3.940E-01	-5.885E-16	-4.975E+02	 1.455E-02	 6.149E-01	 1.346E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.082E+04	 4.312E-02	 2.036E+08	-9.226E+07	-4.068E+07	-4.781E+05	 2.735E+06	 2.644E+06	 4.582E+06
  122.2500	 1.000E+01	 8.491E+00	 8.491E+00	-6.646E-05	 2.586E+03	 8.346E+04	 2.151E+05	 1.871E+03	 2.095E+03	-7.833E+02	-1.818E+04	 9.771E+00	-5.639E-01	-4.823E-02	 2.477E+00	 1.065E+00	 3.605E-01	 3.940E-01	 1.428E-15	-4.977E+02	 1.455E-02	 6.149E-01	 1.346E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.072E+04	 4.256E-02	 2.036E+08	-9.226E+07	-4.068E+07	-4.720E+05	 2.736E+06	 2.645E+06	 4.582E+06
  122.3000	 1.000E+01	 8.492E+00	 8.492E+00	 9.884E-05	 2.586E+03	 8.348E+04	 2.151E+05	 1.871E+03	 2.095E+03	-7.835E+02	-1.818E+04	 9.768E+00	-5.639E-01	-4.851E-02	 2.477E+00	 1.065E+00	 3.613E-01	 3.940E-01	 7.000E-16	-4.979E+02	 1.456E-02	 6.149E-01	 1.347E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.062E+04	 4.197E-02	 2.036E+08	-9.226E+07	-4.068E+07	-4.655E+05	 2.736E+06	 2.645E+06	 4.582E+06
  122.3500	 1.000E+01	 8.492E+00	 8.492E+00	 3.611E-05	 2.586E+03	 8.350E+04	 2.151E+05	 1.871E+03	 2.095E+03	-7.837E+02	-1.818E+04	 9.766E+00	-5.639E-01	-4.881E-02	 2.477E+00	 1.065E+00	 3.620E-01	 3.940E-01	 5.911E-16	-4.980E+02	 1.456E-02	 6.149E-01	 1.347E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.053E+04	 4.131E-02	 2.036E+08	-9.226E+07	-4.068E+07	-4.583E+05	 2.736E+06	 2.645E+06	 4.582E+06
  122.4000	 1.000E+01	 8.493E+00	 8.493E+00	 3.838E-05	 2.586E+03	 8.352E+04	 2.152E+05	 1.869E+03	 2.095E+03	-7.838E+02	-1.818E+04	 9.763E+00	-5.639E-01	-4.911E-02	 2.477E+00	 1.065E+00	 3.628E-01	 3.940E-01	-1.982E-16	-4.981E+02	 1.457E-02	 6.149E-01	 1.348E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.043E+04	 4.056E-02	 2.036E+08	-9.226E+07	-4.067E+07	-4.501E+05	 2.736E+06	 2.645E+06	 4.581E+06
  122.4500	 1.000E+01	 8.493E+00	 8.493E+00	-2.610E-05	 2.586E+03	 8.354E+04	 2.152E+05	 1.868E+03	 2.095E+03	-7.839E+02	-1.818E+04	 9.760E+00	-5.639E-01	-4.942E-02	 2.477E+00	 1.065E+00	 3.635E-01	 3.940E-01	 4.293E-17	-4.983E+02	 1.457E-02	 6.149E-01	 1.348E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.033E+04	 3.986E-02	 2.036E+08	-9.226E+07	-4.067E+07	-4.425E+05	 2.736E+06	 2.645E+06	 4.581E+06
  122.5000	 1.000E+01	 8.493E+00	 8.493E+00	 4.317E-05	 2.587E+03	 8.355E+04	 2.152E+05	 1.867E+03	 2.095E+03	-7.840E+02	-1.818E+04	 9.758E+00	-5.639E-01	-4.973E-02	 2.477E+00	 1.065E+00	 3.643E-01	 3.940E-01	-9.845E-17	-4.984E+02	 1.457E-02	 6.149E-01	 1.349E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.024E+04	 3.913E-02	 2.036E+08	-9.226E+07	-4.067E+07	-4.346E+05	 2.736E+06	 2.645E+06	 4.581E+06
  122.5500	 1.000E+01	 8.494E+00	 8.494E+00	 2.632E-05	 2.587E+03	 8.356E+04	 2.152E+05	 1.864E+03	 2.095E+03	-7.841E+02	-1.818E+04	 9.755E+00	-5.639E-01	-5.005E-02	 2.477E+00	 1.065E+00	 3.651E-01	 3.940E-01	 1.249E-16	-4.984E+02	 1.458E-02	 6.149E-01	 1.349E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.014E+04	 3.833E-02	 2.036E+08	-9.226E+07	-4.066E+07	-4.258E+05	 2.737E+06	 2.646E+06	 4.580E+06
  122.6000	 1.000E+01	 8.494E+00	 8.494E+00	-3.514E-05	 2.587E+03	 8.357E+04	 2.152E+05	 1.861E+03	 2.095E+03	-7.841E+02	-1.818E+04	 9.752E+00	-5.639E-01	-5.038E-02	 2.477E+00	 1.065E+00	 3.659E-01	 3.940E-01	-7.798E-16	-4.985E+02	 1.459E-02	 6.149E-01	 1.350E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 4.005E+04	 3.751E-02	 2.036E+08	-9.226E+07	-4.066E+07	-4.168E+05	 2.737E+06	 2.646E+06	 4.580E+06
  122.6500	 1.000E+01	 8.495E+00	 8.495E+00	 4.875E-05	 2.587E+03	 8.357E+04	 2.152E+05	 1.858E+03	 2.095E+03	-7.842E+02	-1.818E+04	 9.749E+00	-5.639E-01	-5.071E-02	 2.477E+00	 1.065E+00	 3.666E-01	 3.940E-01	 7.737E-16	-4.985E+02	 1.458E-02	 6.149E-01	 1.349E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.995E+04	 3.664E-02	 2.036E+08	-9.226E+07	-4.066E+07	-4.074E+05	 2.737E+06	 2.646E+06	 4.580E+06
  122.7000	 1.000E+01	 8.495E+00	 8.495E+00	-3.166E-05	 2.587E+03	 8.357E+04	 2.152E+05	 1.855E+03	 2.095E+03	-7.842E+02	-1.818E+04	 9.747E+00	-5.639E-01	-5.105E-02	 2.477E+00	 1.065E+00	 3.674E-01	 3.940E-01	 1.921E-16	-4.985E+02	 1.459E-02	 6.149E-01	 1.350E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.987E+04	 3.582E-02	 2.036E+08	-9.226E+07	-4.066E+07	-3.984E+05	 2.737E+06	 2.646E+06	 4.579E+06
  122.7500	 1.000E+01	 8.496E+00	 8.496E+00	 7.159E-05	 2.587E+03	 8.357E+04	 2.152E+05	 1.850E+03	 2.095E+03	-7.842E+02	-1.818E+04	 9.744E+00	-5.639E-01	-5.139E-02	 2.477E+00	 1.065E+00	 3.682E-01	 3.940E-01	-1.022E-15	-4.985E+02	 1.459E-02	 6.149E-01	 1.350E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.978E+04	 3.490E-02	 2.036E+08	-9.226E+07	-4.065E+07	-3.883E+05	 2.737E+06	 2.646E+06	 4.579E+06
  122.8000	 1.000E+01	 8.496E+00	 8.496E+00	 1.208E-05	 2.588E+03	 8.357E+04	 2.152E+05	 1.846E+03	 2.095E+03	-7.842E+02	-1.818E+04	 9.741E+00	-5.639E-01	-5.174E-02	 2.477E+00	 1.065E+00	 3.690E-01	 3.940E-01	 1.392E-16	-4.985E+02	 1.459E-02	 6.149E-01	 1.350E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.969E+04	 3.396E-02	 2.036E+08	-9.226E+07	-4.065E+07	-3.781E+05	 2.737E+06	 2.646E+06	 4.579E+06
  122.8500	 1.000E+01	 8.496E+00	 8.496E+00	-9.812E-05	 2.588E+03	 8.356E+04	 2.152E+05	 1.841E+03	 2.095E+03	-7.841E+02	-1.818E+04	 9.738E+00	-5.639E-01	-5.210E-02	 2.477E+00	 1.065E+00	 3.698E-01	 3.940E-01	 3.235E-16	-4.985E+02	 1.460E-02	 6.149E-01	 1.351E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.961E+04	 3.301E-02	 2.036E+08	-9.226E+07	-4.065E+07	-3.677E+05	 2.738E+06	 2.647E+06	 4.578E+06
  122.9000	 1.000E+01	 8.497E+00	 8.497E+00	-5.806E-05	 2.588E+03	 8.355E+04	 2.151E+05	 1.836E+03	 2.095E+03	-7.841E+02	-1.818E+04	 9.735E+00	-5.639E-01	-5.246E-02	 2.477E+00	 1.065E+00	 3.706E-01	 3.940E-01	 6.267E-16	-4.984E+02	 1.460E-02	 6.149E-01	 1.351E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.952E+04	 3.208E-02	 2.036E+08	-9.226E+07	-4.065E+07	-3.575E+05	 2.738E+06	 2.647E+06	 4.578E+06
  122.9500	 1.000E+01	 8.497E+00	 8.497E+00	-6.769E-05	 2.588E+03	 8.354E+04	 2.151E+05	 1.830E+03	 2.095E+03	-7.840E+02	-1.818E+04	 9.732E+00	-5.639E-01	-5.283E-02	 2.477E+00	 1.065E+00	 3.714E-01	 3.939E-01	 2.606E-16	-4.983E+02	 1.460E-02	 6.149E-01	 1.351E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.944E+04	 3.108E-02	 2.036E+08	-9.226E+07	-4.064E+07	-3.465E+05	 2.738E+06	 2.647E+06	 4.577E+06
  123.0000	 1.000E+01	 8.498E+00	 8.498E+00	-3.272E-05	 2.588E+03	 8.353E+04	 2.151E+05	 1.825E+03	 2.095E+03	-7.839E+02	-1.818E+04	 9.729E+00	-5.639E-01	-5.321E-02	 2.477E+00	 1.065E+00	 3.722E-01	 3.939E-01	 1.475E-16	-4.982E+02	 1.461E-02	 6.149E-01	 1.352E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.936E+04	 3.008E-02	 2.036E+08	-9.226E+07	-4.064E+07	-3.357E+05	 2.738E+06	 2.647E+06	 4.577E+06
  123.0500	 1.000E+01	 8.498E+00	 8.498E+00	-2.760E-05	 2.588E+03	 8.351E+04	 2.151E+05	 1.820E+03	 2.095E+03	-7.838E+02	-1.818E+04	 9.726E+00	-5.639E-01	-5.359E-02	 2.477E+00	 1.065E+00	 3.730E-01	 3.939E-01	 5.300E-16	-4.981E+02	 1.460E-02	 6.149E-01	 1.351E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.928E+04	 2.917E-02	 2.036E+08	-9.226E+07	-4.064E+07	-3.256E+05	 2.738E+06	 2.647E+06	 4.577E+06
  123.1000	 1.000E+01	 8.498E+00	 8.498E+00	-2.582E-05	 2.588E+03	 8.349E+04	 2.151E+05	 1.815E+03	 2.095E+03	-7.836E+02	-1.819E+04	 9.723E+00	-5.639E-01	-5.398E-02	 2.477E+00	 1.065E+00	 3.738E-01	 3.939E-01	-2.884E-16	-4.979E+02	 1.460E-02	 6.149E-01	 1.351E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.920E+04	 2.821E-02	 2.036E+08	-9.226E+07	-4.064E+07	-3.152E+05	 2.738E+06	 2.647E+06	 4.576E+06
  123.1500	 1.000E+01	 8.499E+00	 8.499E+00	-3.852E-05	 2.588E+03	 8.347E+04	 2.151E+05	 1.811E+03	 2.095E+03	-7.835E+02	-1.819E+04	 9.720E+00	-5.639E-01	-5.437E-02	 2.477E+00	 1.065E+00	 3.746E-01	 3.939E-01	 6.015E-16	-4.978E+02	 1.460E-02	 6.149E-01	 1.351E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.912E+04	 2.728E-02	 2.036E+08	-9.226E+07	-4.063E+07	-3.050E+05	 2.739E+06	 2.648E+06	 4.576E+06
  123.2000	 1.000E+01	 8.499E+00	 8.499E+00	 1.930E-05	 2.588E+03	 8.345E+04	 2.151E+05	 1.806E+03	 2.095E+03	-7.833E+02	-1.819E+04	 9.717E+00	-5.639E-01	-5.477E-02	 2.477E+00	 1.065E+00	 3.754E-01	 3.939E-01	 7.407E-16	-4.976E+02	 1.460E-02	 6.149E-01	 1.351E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.905E+04	 2.634E-02	 2.036E+08	-9.226E+07	-4.063E+07	-2.948E+05	 2.739E+06	 2.648E+06	 4.576E+06
  123.2500	 1.000E+01	 8.500E+00	 8.500E+00	-6.368E-05	 2.588E+03	 8.342E+04	 2.151E+05	 1.802E+03	 2.095E+03	-7.831E+02	-1.819E+04	 9.714E+00	-5.639E-01	-5.517E-02	 2.477E+00	 1.065E+00	 3.762E-01	 3.938E-01	-1.313E-15	-4.974E+02	 1.460E-02	 6.149E-01	 1.351E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.897E+04	 2.545E-02	 2.036E+08	-9.226E+07	-4.063E+07	-2.850E+05	 2.739E+06	 2.648E+06	 4.575E+06
  123.3000	 1.000E+01	 8.500E+00	 8.500E+00	-2.384E-05	 2.589E+03	 8.339E+04	 2.151E+05	 1.798E+03	 2.095E+03	-7.829E+02	-1.819E+04	 9.711E+00	-5.639E-01	-5.558E-02	 2.477E+00	 1.065E+00	 3.770E-01	 3.938E-01	 1.267E-15	-4.972E+02	 1.459E-02	 6.149E-01	 1.350E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.889E+04	 2.454E-02	 2.036E+08	-9.226E+07	-4.063E+07	-2.751E+05	 2.739E+06	 2.648E+06	 4.575E+06
  123.3500	 1.000E+01	 8.500E+00	 8.500E+00	-2.453E-05	 2.589E+03	 8.336E+04	 2.151E+05	 1.794E+03	 2.095E+03	-7.827E+02	-1.819E+04	 9.708E+00	-5.639E-01	-5.599E-02	 2.477E+00	 1.065E+00	 3.778E-01	 3.938E-01	-7.017E-16	-4.970E+02	 1.460E-02	 6.149E-01	 1.351E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.880E+04	 2.364E-02	 2.036E+08	-9.226E+07	-4.062E+07	-2.652E+05	 2.739E+06	 2.648E+06	 4.574E+06
  123.4000	 1.000E+01	 8.501E+00	 8.501E+00	-7.118E-07	 2.589E+03	 8.333E+04	 2.151E+05	 1.791E+03	 2.095E+03	-7.824E+02	-1.819E+04	 9.705E+00	-5.639E-01	-5.641E-02	 2.477E+00	 1.065E+00	 3.786E-01	 3.938E-01	-3.131E-16	-4.967E+02	 1.459E-02	 6.149E-01	 1.350E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.872E+04	 2.281E-02	 2.036E+08	-9.226E+07	-4.062E+07	-2.561E+05	 2.740E+06	 2.649E+06	 4.574E+06
  123.4500	 1.000E+01	 8.501E+00	 8.501E+00	 5.350E-05	 2.589E+03	 8.330E+04	 2.151E+05	 1.787E+03	 2.095E+03	-7.822E+02	-1.819E+04	 9.702E+00	-5.639E-01	-5.684E-02	 2.477E+00	 1.065E+00	 3.795E-01	 3.938E-01	 6.301E-16	-4.965E+02	 1.458E-02	 6.149E-01	 1.350E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.864E+04	 2.194E-02	 2.036E+08	-9.226E+07	-4.062E+07	-2.465E+05	 2.740E+06	 2.649E+06	 4.574E+06
  123.5000	 1.000E+01	 8.502E+00	 8.502E+00	 4.904E-05	 2.589E+03	 8.326E+04	 2.151E+05	 1.784E+03	 2.095E+03	-7.819E+02	-1.819E+04	 9.699E+00	-5.639E-01	-5.727E-02	 2.477E+00	 1.065E+00	 3.803E-01	 3.938E-01	 2.194E-16	-4.962E+02	 1.459E-02	 6.149E-01	 1.350E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.855E+04	 2.111E-02	 2.036E+08	-9.226E+07	-4.062E+07	-2.375E+05	 2.740E+06	 2.649E+06	 4.573E+06
  123.5500	 1.000E+01	 8.502E+00	 8.502E+00	-1.172E-05	 2.589E+03	 8.323E+04	 2.151E+05	 1.782E+03	 2.095E+03	-7.816E+02	-1.819E+04	 9.695E+00	-5.639E-01	-5.770E-02	 2.477E+00	 1.065E+00	 3.811E-01	 3.938E-01	 8.088E-16	-4.959E+02	 1.458E-02	 6.149E-01	 1.349E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.846E+04	 2.032E-02	 2.036E+08	-9.226E+07	-4.061E+07	-2.289E+05	 2.740E+06	 2.649E+06	 4.573E+06
  123.6000	 1.000E+01	 8.502E+00	 8.502E+00	 2.315E-06	 2.589E+03	 8.319E+04	 2.151E+05	 1.779E+03	 2.095E+03	-7.813E+02	-1.819E+04	 9.692E+00	-5.639E-01	-5.814E-02	 2.477E+00	 1.065E+00	 3.819E-01	 3.938E-01	-4.753E-16	-4.956E+02	 1.458E-02	 6.149E-01	 1.349E-03	 1.081E+01	-9.174E-05	 1.700E+00	 0.000E+00	 3.837E+04	 1.950E-02	 2.036E+08	-9.226E+07	-4.061E+07	-2.199E+05	 2.740E+06	 2.649E+06	 4.573E+06
